Gas_Consumption_RollingMean_3,Gas_Consumption_Lag_12,Building_Code_Encoded,Gas_Consumption_RollingMean_12,Gas_Consumption_Lag_1,Gas_Consumption_RollingMean_6,Gas_Consumption_Lag_2,Gas_Consumption_Lag_3,Gas_Consumption_Lag_6,Gas_Consumption
19880.671666666665,17449.455,11,18314.025416666667,19669.645,19744.333333333332,21328.335,20808.205,19464.895,18644.035
5463.666666666647,40506.95,12,50315.02,237.0,16819.706666666665,15545.0,18887.0,1092.1,609.0
1414.34,1520.42,13,1234.6016666666667,1378.98,1661.8516666666665,1485.06,2262.95,1485.06,1378.98
854.0,1461.86,14,681.6158333333334,761.0,881.02,920.0,770.0,730.93,881.0
3947.3333333333335,3838.43,15,6217.939166666667,3593.0,4226.755,4266.0,4283.0,3562.06,3983.0
30724.736666666664,2173.43,16,10857.077500000001,42049.0,16150.725,41296.0,275.0,0.0,8829.21
5276.0,4020.78,0,4923.59,5758.0,6849.5,5770.0,9178.0,5678.2,4300.0
8568.333333333334,4687.49,1,7534.040000000001,9640.0,8332.333333333334,9337.0,9202.0,10252.93,6728.0
15696.333333333334,7254.4,2,12045.109166666667,16653.0,20370.666666666668,16271.0,23417.0,14064.63,14165.0
14220.666666666666,12390.85,3,13620.960000000001,14012.0,17205.333333333332,15768.0,22678.0,12669.64,12882.0
3383.6666666666665,2919.83,4,3443.8725,4097.0,4353.166666666667,3589.0,5450.0,4531.83,2465.0
1399.333333333333,663.2,5,1596.131666666667,1397.0,2308.0,1769.0,4637.0,1805.37,1032.0
3136.9266666666663,4634.63,6,4372.24,2582.66,3773.7466666666664,3750.16,3785.54,5306.83,3077.96
3607.3333333333235,19069.22,7,5311.266666666667,2683.0,3865.1666666666665,3502.0,4060.0,3962.43,4637.0
4999.666666666667,46780.08,8,52005.012500000004,11980.0,32471.666666666668,780.0,51686.0,22491.08,2239.0
126177.56333333334,18670.99,9,84717.59583333334,79662.44,145448.18500000003,145320.69,435901.71,27139.34,153549.56
78.96999999999998,35.36,10,52.744166666666665,86.63,61.34833333333333,32.18,42.43,42.43,118.1
18529.600000000002,16141.185,11,18408.52,18644.035,19553.217500000002,19669.645,21328.335,18421.815,17275.12
2838.333333333314,6304.39,12,50428.737499999996,609.0,16145.333333333334,237.0,15545.0,11715.24,7669.0
1202.1899999999998,636.45,13,1252.2816666666665,1378.98,1514.5249999999999,1378.98,1485.06,1732.57,848.61
740.3333333333334,944.12,14,651.1891666666667,881.0,820.1666666666666,761.0,920.0,944.12,579.0
5219.0,3930.55,15,6563.81,3983.0,4795.666666666667,3593.0,4266.0,4667.53,8081.0
18137.403333333332,2682.82,16,10928.009166666665,8829.21,16196.368333333332,42049.0,41296.0,3260.14,3534.0
4461.0,3345.53,0,4921.879166666667,4300.0,6154.0,5758.0,5770.0,7498.0,3325.0
7019.0,4528.59,1,7547.4075,6728.0,7859.166666666667,9640.0,9337.0,7528.0,4689.0
10272.666666666666,0.0,2,12045.109166666667,14165.0,15718.833333333334,16653.0,16271.0,27911.0,0.0
11826.333333333334,12390.85,3,13303.805833333332,12882.0,15748.333333333334,14012.0,15768.0,17327.0,8585.0
2904.0,2281.12,4,3432.9458333333337,2465.0,3911.5,4097.0,3589.0,4800.0,2150.0
1057.6666666666663,589.51,5,1609.0058333333334,1032.0,1993.6666666666667,1397.0,1769.0,2630.0,744.0
2441.1433333333334,3927.06,6,4183.5525,3077.96,3284.3399999999997,2582.66,3750.16,4599.25,1662.81
3100.3333333333235,17724.82,7,3999.281666666667,4637.0,3507.8333333333335,2683.0,3502.0,4125.0,1981.0
41222.333333333336,124769.5,8,50728.22083333333,2239.0,35404.5,11980.0,780.0,91851.0,109448.0
83865.09666666666,20524.4,9,84539.17,153549.56,143834.9216666667,79662.44,145320.69,28062.87,18383.29
85.9233333333333,35.36,10,54.217499999999994,118.1,67.18333333333334,86.63,32.18,18.03,53.04
16877.906666666666,16158.865,11,18288.161666666667,17275.12,18739.984166666665,18644.035,19669.645,19593.965,14714.565
4407.333333333314,434059.75,12,14669.091666666673,7669.0,7981.833333333333,609.0,237.0,53925.0,4944.0
848.6066666666666,212.15,13,1261.1216666666667,848.61,1278.8016666666665,1378.98,1378.98,1732.57,318.23
506.97,60.91,14,651.1891666666667,579.0,661.985,881.0,761.0,1010.0,60.91
8551.0,31198.77,15,5096.329166666666,8081.0,6299.166666666667,3983.0,3593.0,4568.0,13589.0
13414.730000000001,27880.98,16,10928.009166666669,3534.0,20644.031666666666,8829.21,42049.0,1195.0,27880.98
3162.6666666666665,920.79,0,5000.3966666666665,3325.0,5032.333333333333,4300.0,5758.0,8593.0,1863.0
4621.3133333333335,4845.66,1,7347.514166666668,4689.0,7007.156666666666,6728.0,9640.0,7559.0,2446.94
4721.666666666667,0.0,2,12045.109166666667,0.0,11751.0,14165.0,16653.0,23807.0,0.0
8761.666666666666,12390.85,3,12672.735,8585.0,13123.833333333334,12882.0,14012.0,20565.0,4818.0
2009.3333333333333,1003.69,4,3467.0550000000003,2150.0,3194.0,2465.0,4097.0,5718.0,1413.0
626.9999999999997,221.07,5,1599.3333333333333,744.0,1614.0,1032.0,1397.0,2383.0,105.0
1934.0466666666664,4422.36,6,3903.47,1662.81,2653.4166666666665,3077.96,2582.66,4846.91,1061.37
2843.3333333333235,6969.64,7,3577.8116666666665,1981.0,3129.1666666666665,4637.0,2683.0,4184.0,1912.0
82557.33333333333,66319.84,8,56533.65083333334,109448.0,52019.666666666664,2239.0,11980.0,36294.0,135985.0
65351.70333333333,24459.56,9,84511.06166666666,18383.29,142823.32500000004,153549.56,79662.44,30191.84,24122.26
66.47666666666665,49.5,10,52.449999999999996,53.04,60.11166666666666,118.1,86.63,70.72,28.29
15823.586666666668,13683.765,11,18437.9375,14714.565,17852.12916666667,17275.12,18644.035,20808.205,15481.075
6320.333333333314,40273.45,12,11841.97083333334,4944.0,5892.0,7669.0,609.0,18887.0,6348.0
612.8833333333332,636.45,13,1264.0683333333332,318.23,1013.6116666666667,848.61,1378.98,2262.95,671.81
253.91,121.82,14,651.1891666666667,60.91,553.955,579.0,881.0,770.0,121.82
14327.333333333334,4790.36,15,6473.1325,13589.0,9137.333333333334,8081.0,3983.0,4283.0,21312.0
11377.253333333334,2716.78,16,10928.009166666669,27880.98,21050.995,3534.0,8829.21,275.0,2716.78
2374.0,1227.72,0,5059.253333333333,1863.0,3825.0,3325.0,4300.0,9178.0,1934.0
4636.3133333333335,4101.17,1,7570.166666666667,2446.94,6602.323333333334,4689.0,6728.0,9202.0,6773.0
406.78999999999996,1220.37,2,12045.109166666667,0.0,8051.561666666667,0.0,14165.0,23417.0,1220.37
6451.666666666667,3283.57,3,12895.104166666666,4818.0,10336.166666666666,8585.0,12882.0,22678.0,5952.0
1527.0,1155.77,4,3455.5741666666668,1413.0,2455.3333333333335,2150.0,2465.0,5450.0,1018.0
343.33333333333303,368.44,5,1583.7133333333331,105.0,871.3333333333334,744.0,1032.0,4637.0,181.0
1521.2933333333333,5377.59,6,3608.6458333333335,1061.37,2329.11,1662.81,3077.96,3785.54,1839.7
1599.666666666657,3396.37,7,3370.2808333333337,1912.0,2603.5,1981.0,4637.0,4060.0,906.0
117142.0,55159.11,8,60769.80833333333,135985.0,61070.833333333336,109448.0,2239.0,51686.0,105993.0
22203.166666666668,28226.2,9,84167.54083333333,24122.26,74190.36500000002,18383.29,153549.56,435901.71,24103.95
35.83333333333332,42.08,10,51.12416666666667,28.29,57.401666666666664,53.04,118.1,42.43,26.17
15486.068333333335,18975.18,11,18211.88625,15481.075,17007.834166666667,14714.565,17275.12,21328.335,16262.565
5901.333333333314,17955.29,12,10880.030000000006,6348.0,4369.833333333333,4944.0,7669.0,15545.0,6412.0
742.5299999999997,990.04,13,1284.6941666666667,671.81,972.36,318.23,848.61,1485.06,1237.55
130.91,395.92,14,635.6958333333333,121.82,435.62166666666667,60.91,579.0,920.0,210.0
18507.0,2364.47,15,7994.426666666666,21312.0,11863.0,13589.0,8081.0,4266.0,20620.0
10232.586666666666,100.0,16,10928.009166666669,2716.78,14184.995,27880.98,3534.0,41296.0,100.0
2449.0,2117.82,0,5178.6016666666665,1934.0,3455.0,1863.0,3325.0,5770.0,3550.0
6298.646666666667,9127.11,1,7615.907500000001,6773.0,6658.823333333334,2446.94,4689.0,9337.0,9676.0
583.6899999999999,891.9,2,12015.009166666669,1220.37,5428.178333333333,0.0,0.0,16271.0,530.7
7444.0,5854.68,3,13370.714166666667,5952.0,9635.166666666666,4818.0,8585.0,15768.0,11562.0
1321.3333333333333,2159.46,4,3403.369166666667,1018.0,2112.6666666666665,1413.0,2150.0,3589.0,1533.0
1199.9999999999998,921.11,5,1783.1208333333332,181.0,1128.8333333333333,105.0,744.0,1769.0,3314.0
1332.6066666666666,5448.35,6,3246.0124999999994,1839.7,1886.875,1061.37,1662.81,3750.16,1096.75
1253.9999999999902,3927.06,7,3121.6924999999997,906.0,2177.1666666666665,1912.0,1981.0,3502.0,944.0
103241.0,54209.26,8,61897.78666666666,105993.0,72231.66666666667,135985.0,109448.0,780.0,67745.0
34252.77,17271.6,9,87272.5825,24103.95,59058.93333333335,24122.26,18383.29,145320.69,54532.1
30.646666666666658,33.24,10,51.4775,26.17,58.285,28.29,53.04,32.18,37.48
16619.88,16878.415,11,18315.018333333333,16262.565,16748.893333333333,15481.075,14714.565,19669.645,18116.0
6131.413333333313,3177.02,12,11084.79833333334,6412.0,5269.373333333333,6348.0,4944.0,237.0,5634.24
1020.6466666666664,883.96,13,1307.0791666666667,1237.55,934.6266666666667,671.81,318.23,1378.98,1152.58
341.27333333333337,639.57,14,640.065,210.0,424.12166666666667,121.82,60.91,761.0,692.0
15100.333333333334,3408.53,15,7991.1325,20620.0,11825.666666666666,21312.0,13589.0,3593.0,3369.0
938.9266666666667,0.0,16,10928.009166666669,100.0,7176.828333333334,2716.78,27880.98,42049.0,0.0
3546.6666666666665,4696.02,0,5216.933333333333,3550.0,3354.6666666666665,1934.0,1863.0,5758.0,5156.0
8080.666666666667,7559.02,1,7635.405833333334,9676.0,6350.990000000001,6773.0,2446.94,9640.0,7793.0
4071.3566666666666,6140.41,2,12375.225,530.7,4396.511666666666,1220.37,0.0,16653.0,10463.0
9960.666666666666,13629.93,3,13265.553333333335,11562.0,9361.166666666666,5952.0,4818.0,14012.0,12368.0
1656.6666666666667,4075.6,4,3265.3191666666667,1533.0,1833.0,1018.0,1413.0,4097.0,2419.0
1797.493333333333,1400.08,5,1824.5708333333334,3314.0,1212.2466666666667,181.0,105.0,1397.0,1897.48
1544.88,5342.21,6,2942.3441666666663,1096.75,1739.4633333333334,1839.7,1061.37,2582.66,1698.19
1097.3333333333237,4563.88,7,2861.5358333333334,944.0,1970.3333333333333,906.0,1912.0,2683.0,1442.0
92748.0,106281.36,8,61749.84,67745.0,87652.66666666667,105993.0,135985.0,11980.0,104506.0
35131.47666666667,26300.94,9,87310.7025,54532.1,50241.59000000002,24103.95,24122.26,79662.44,26758.38
44.78999999999999,62.23,10,52.185,37.48,55.633333333333326,26.17,28.29,86.63,70.72
17240.166666666668,19464.895,11,18138.105,18116.0,16531.876666666667,16262.565,15481.075,18644.035,17341.935
6547.096666666647,1092.1,12,11626.710833333338,5634.24,6433.715,6412.0,6348.0,609.0,7595.05
1261.1199999999997,1485.06,13,1299.4266666666665,1152.58,937.0016666666667,1237.55,671.81,1378.98,1393.23
532.6666666666666,730.93,14,637.1541666666667,692.0,393.28833333333336,210.0,121.82,881.0,696.0
9217.333333333334,3562.06,15,7999.544166666667,3369.0,11772.333333333334,20620.0,21312.0,3983.0,3663.0
33.333333333333336,0.0,16,10928.009166666669,0.0,5705.293333333334,100.0,2716.78,8829.21,0.0
5048.333333333333,5678.2,0,5280.333333333333,5156.0,3711.1666666666665,3550.0,1934.0,4300.0,6439.0
9519.666666666666,10252.93,1,7705.161666666667,7793.0,7077.990000000001,9676.0,6773.0,6728.0,11090.0
11973.233333333332,14064.63,2,13280.339166666667,10463.0,6190.011666666666,530.7,1220.37,14165.0,24926.0
14629.333333333334,12669.64,3,13872.916666666666,12368.0,10540.5,11562.0,5952.0,12882.0,19958.0
2370.6666666666665,4531.83,4,3151.0,2419.0,1948.8333333333333,1533.0,1018.0,2465.0,3160.0
2694.16,1805.37,5,1913.3733333333337,1897.48,1518.7466666666667,3314.0,181.0,1032.0,2871.0
1521.2933333333333,5306.83,6,2647.52,1698.19,1521.2933333333333,1096.75,1839.7,3077.96,1768.94
1125.3333333333237,3962.43,7,2613.8333333333335,1442.0,1362.5,944.0,906.0,4637.0,990.0
60138.666666666664,22491.08,8,60556.0,104506.0,88640.33333333333,67745.0,105993.0,2239.0,8165.0
35376.43,27139.34,9,87118.99166666667,26758.38,28789.798333333354,54532.1,24103.95,153549.56,24838.81
47.853333333333325,42.43,10,51.59583333333334,70.72,41.843333333333334,37.48,26.17,118.1,35.36
18026.031666666666,18421.815,11,18154.63375,17341.935,16756.05,18116.0,16262.565,17275.12,18620.16
5877.763333333314,11715.24,12,11017.44083333334,7595.05,5889.548333333333,5634.24,6412.0,7669.0,4404.0
1426.1266666666663,1732.57,13,1299.4266666666665,1393.23,1084.3283333333331,1152.58,1237.55,848.61,1732.57
787.3333333333334,944.12,14,639.6441666666667,696.0,459.12166666666667,692.0,210.0,579.0,974.0
4276.666666666667,4667.53,15,8093.75,3663.0,11391.833333333334,3369.0,20620.0,8081.0,5798.0
803.0,3260.14,16,10857.080833333333,0.0,5517.793333333334,0.0,100.0,3534.0,2409.0
6447.333333333333,7498.0,0,5301.083333333333,6439.0,4448.166666666667,5156.0,3550.0,3325.0,7747.0
8723.0,7528.0,1,7684.995,11090.0,7510.823333333334,7793.0,9676.0,4689.0,7286.0
22498.333333333332,27911.0,2,13629.9225,24926.0,11541.011666666667,10463.0,530.7,0.0,32106.0
18568.0,17327.0,3,14377.166666666666,19958.0,13006.0,12368.0,11562.0,8585.0,23378.0
2889.3333333333335,4800.0,4,3008.4166666666665,3160.0,2105.3333333333335,2419.0,1533.0,2150.0,3089.0
2775.16,2630.0,5,1990.6233333333337,2871.0,1987.58,1897.48,3314.0,744.0,3557.0
1568.4633333333334,4599.25,6,2367.4375,1768.94,1450.535,1698.19,1096.75,1662.81,1238.26
1320.666666666657,4125.0,7,2397.5833333333335,990.0,1287.3333333333333,1442.0,944.0,1981.0,1530.0
60478.666666666664,91851.0,8,58632.166666666664,8165.0,81859.83333333333,104506.0,67745.0,109448.0,68765.0
26364.796666666665,28062.87,9,87071.8525,24838.81,30308.78333333335,26758.38,54532.1,18383.29,27497.2
37.48,18.03,10,50.623333333333335,35.36,34.06333333333333,70.72,37.48,53.04,6.36
18832.566666666666,19593.965,11,18233.10375,18620.16,17726.22333333333,17341.935,18116.0,14714.565,20535.605
20656.69666666665,53925.0,12,10687.944166666673,4404.0,13394.055,7595.05,5634.24,4944.0,49971.04
1643.0299999999997,1732.57,13,1305.32,1732.57,1331.8383333333334,1393.23,1152.58,318.23,1803.29
863.0,1010.0,14,632.0608333333333,974.0,602.1366666666667,696.0,692.0,60.91,919.0
14454.666666666666,4568.0,15,10538.333333333334,5798.0,14777.5,3663.0,3369.0,13589.0,33903.0
6187.0,1195.0,16,12103.4975,2409.0,3562.963333333333,0.0,0.0,27880.98,16152.0
7032.0,8593.0,0,5160.833333333333,7747.0,5289.333333333333,6439.0,5156.0,1863.0,6910.0
7825.0,7559.0,1,7479.995,7286.0,7952.833333333333,11090.0,7793.0,2446.94,5099.0
26501.333333333332,23807.0,2,13518.6725,32106.0,15286.345000000001,24926.0,10463.0,0.0,22472.0
20706.333333333332,20565.0,3,14228.666666666666,23378.0,15333.5,19958.0,12368.0,4818.0,18783.0
3536.3333333333335,5718.0,4,2895.25,3089.0,2596.5,3160.0,2419.0,1413.0,4360.0
3419.6666666666665,2383.0,5,2111.2900000000004,3557.0,2608.58,2871.0,1897.48,105.0,3831.0
1521.29,4846.91,6,2093.250833333333,1238.26,1533.085,1768.94,1698.19,1061.37,1556.67
1232.9999999999902,4184.0,7,2147.1666666666665,1530.0,1165.1666666666667,990.0,1442.0,1912.0,1179.0
130448.0,36294.0,8,81808.83333333333,68765.0,111598.0,8165.0,104506.0,135985.0,314414.0
136087.91333333333,30191.84,9,114216.51000000001,27497.2,85609.69500000002,24838.81,26758.38,24122.26,355927.73
2076.726666666667,70.72,10,560.4350000000001,6.36,1060.7583333333334,35.36,70.72,28.29,6188.46
504289.85833333334,20808.205,11,139308.57083333333,20535.605,260765.01249999998,18620.16,17341.935,15481.075,1473713.81
18741.346666666646,18887.0,12,9268.11083333334,49971.04,12644.221666666666,4404.0,7595.05,6348.0,1849.0
1874.0066666666662,2262.95,13,1290.5874999999999,1803.29,1567.5633333333333,1732.57,1393.23,671.81,2086.16
774.3333333333334,770.0,14,603.7275000000001,919.0,653.5,974.0,696.0,121.82,430.0
24299.666666666668,4283.0,15,12947.916666666666,33903.0,16758.5,5798.0,3663.0,21312.0,33198.0
17854.0,275.0,16,14997.330833333333,16152.0,8943.666666666666,2409.0,0.0,2716.78,35001.0
7108.666666666667,9178.0,0,4951.75,6910.0,6078.5,7747.0,6439.0,1934.0,6669.0
8005.666666666667,9202.0,1,7682.495,5099.0,8762.666666666666,7286.0,11090.0,6773.0,11632.0
26366.333333333332,23417.0,2,13610.6725,22472.0,19169.783333333336,32106.0,24926.0,1220.37,24521.0
21897.333333333332,22678.0,3,14299.75,18783.0,18263.333333333332,23378.0,19958.0,5952.0,23531.0
4135.0,5450.0,4,2854.0833333333335,4360.0,3252.8333333333335,3089.0,3160.0,1018.0,4956.0
4007.0,4637.0,5,2110.956666666667,3831.0,3350.58,3557.0,2871.0,181.0,4633.0
1568.4633333333334,3785.54,6,1936.9941666666666,1556.67,1544.8783333333333,1238.26,1768.94,1839.7,1910.46
1258.9999999999902,4060.0,7,1897.8333333333333,1179.0,1192.1666666666667,1530.0,990.0,906.0,1068.0
127930.66666666667,51686.0,8,77552.75,314414.0,94034.66666666667,68765.0,8165.0,105993.0,613.0
156768.69333333333,435901.71,9,85131.46333333333,355927.73,96072.56166666669,27497.2,24838.81,24103.95,86881.15
8603.92,42.43,10,2191.6441666666665,6188.46,4325.886666666666,6.36,35.36,26.17,19616.94
502207.59166666673,21328.335,11,138562.3229166667,1473713.81,260116.81166666668,20535.605,18620.16,16262.565,12373.36
24158.11666666665,15545.0,12,9693.886666666673,1849.0,15017.94,49971.04,4404.0,6412.0,20654.31
1850.4333333333332,1485.06,13,1305.32,2086.16,1638.28,1803.29,1732.57,1237.55,1661.85
756.0,920.0,14,603.6441666666667,430.0,771.6666666666666,919.0,974.0,210.0,919.0
26032.0,4266.0,15,13508.666666666666,33198.0,15154.333333333334,33903.0,5798.0,20620.0,10995.0
30816.333333333332,41296.0,16,14997.330833333333,35001.0,15809.666666666666,16152.0,2409.0,100.0,41296.0
5969.333333333333,5770.0,0,4831.666666666667,6669.0,6208.333333333333,6910.0,7747.0,3550.0,4329.0
8914.0,9337.0,1,7738.661666666667,11632.0,8818.5,5099.0,7286.0,9676.0,10011.0
23132.0,16271.0,2,14121.6725,24521.0,22815.166666666668,22472.0,32106.0,530.7,22403.0
20805.0,15768.0,3,14660.833333333334,23531.0,19686.5,18783.0,23378.0,11562.0,20101.0
4504.666666666667,3589.0,4,2904.8333333333335,4956.0,3697.0,4360.0,3089.0,1533.0,4198.0
3829.0,1769.0,5,2215.456666666667,4633.0,3302.08,3831.0,3557.0,3314.0,3023.0
2075.56,3750.16,6,1854.4433333333334,1910.46,1822.0116666666665,1556.67,1238.26,1096.75,2759.55
1208.9999999999902,3502.0,7,1721.0,1068.0,1264.8333333333333,1179.0,1530.0,944.0,1380.0
105755.33333333333,780.0,8,77674.33333333333,613.0,83117.0,314414.0,68765.0,67745.0,2239.0
190299.96333333335,145320.69,9,83695.65666666666,86881.15,108332.38000000002,355927.73,27497.2,54532.1,128091.01
15885.666666666666,32.18,10,4009.9291666666663,19616.94,7961.573333333334,6188.46,6.36,37.48,21851.6
499410.155,19669.645,11,137935.12708333335,12373.36,259121.36083333334,1473713.81,20535.605,18116.0,12143.295
8003.916666666647,237.0,12,9799.840000000006,20654.31,14330.306666666665,1849.0,49971.04,5634.24,1508.44
1930.883333333333,1378.98,13,1360.7916666666667,1661.85,1786.9566666666667,2086.16,1803.29,1152.58,2044.64
815.3333333333334,761.0,14,631.6441666666666,919.0,839.1666666666666,430.0,919.0,692.0,1097.0
21375.0,3593.0,15,14870.25,10995.0,17914.833333333332,33198.0,33903.0,3369.0,19932.0
39448.666666666664,42049.0,16,14997.330833333333,41296.0,22817.833333333332,35001.0,16152.0,0.0,42049.0
